concept_id,arabic_words,gloss,has_example,parent_id,data_source
54545,اِكْتِظَاظٌ,ازدحام، وجود عدة أشياء متقاربة في مكان واحد,True,,43
54546,نَخَّاسٌ,دَور من يقوم ببيع العَبيد مقابل مبلغ مالي,True,,43
54548,شَهَقَ2,تَرَدَّدَ الْنَّفَسُ في حَلْقِهِ مَعْ صَوْتٍ,True,,43
54549,طَبْلٌ,عملية الضَرْب على الطَبْل,True,,43
54550,ثَلَّثَ,قَسَّم الشيء إلى ثلاثةِ أقسام,True,,43
54551,اِحْتَكَمَ|اِحْتَكَمَ إلى|احتكمَ في,طلب من شخص أن يحكم في موضوع ما,True,,43
54553,صَنْجٌ,آلة موسيقية على شكل صَفيحَةٌ مِنَ النُّحاسِ مُدَوَّرَةٌ تُضْرَبُ عَلَى أخْرَى مِثْلِها لِلطَّرَبِ,True,,43
54554,التهاب الدماغ,مرض في المخ ينتج عن تلوث فيروسي معد وغالبا ما يشار إليه بصفة شائعة على أنه ((مرض النوم)).,True,,43
54560,زَرَافَةٌ,جَماعَةٌ مِنَ النَّاسِ بَيْنَ العَشَرَةِ وَالعِشْرينَ,True,,43
54565,نَجْمَةٌ1,مؤنث نَجْم بمعنى الشخص الشَهِير المَعْرُوف أو المُمَثِّل,True,,43
54568,مَسَامُّ,الثقوب والفراغات النافذة من الموجود المادي,True,,43
54570,متعدد الألوان,صفة الجسم الذي يظهر بألوان مختلفة باختلاف زوايا النظر أليه.,True,,43
54571,بَاسُورٌ,انتفاخات مؤلمة في الأوردة الموجودة بالأجزاء السفلى من المستقيم أو فتحة الشرج.,True,,43
54573,تَعْدينٌ,عملية للحصول على المعادن النافعة من قشرة الأرض سواء كان ذلك من سطحها في المحاجر أو من باطنها في المناجم.,True,,43
54576,نَقَّادٌ,مُقيّم الأشياء بمختلف المجالات ومُبَيِّن نقاط ضعفها وقوتها من خلال نظرية معينة أو رأي,True,,43
54577,خَاتَمٌ1|خَاتِمٌ1,حَلقة دائرية الشكل يُصنع من الذهب أو الفضة وغيرها ويُلبس في الإصبع ويستخدم حُليّ للزينة,True,,43
54580,عَبَاءَةٌ,كِساءٌ مِنْ صُوفٍ أَوْ غَيْرِهِ ، مَشْقُوقٌ مِنْ قُدَّامٍ ، واسِعٌ ، مِنْ غَيْرِ كُمٍّ ، يُلْبَسُ فَوْقَ الثِّيابِ,True,,43
54582,سُدَاسِيٌّ,صفة ما كان له ستة أضلاع وستة زوايا,True,,43
54583,بُرْقُوقٌ|خَوْخٌ,شَجَرٌ مُثْمِرٌ لَهُ ثَمَرٌ لَذيذُ الطَّعْمِ فيهِ حَلأوَةٌ وَحُموضَةٌ,True,,43
54585,مِحْمَصَةٌ,آلَةٌ لِتَحْميصِ الحَبِّ أوْ نَحْوِهِ,True,,43
54588,نَجْمَةٌ1,في علم الهَنْدَسَة هي شكل مغلق يتكون من خمسة زوايا بارزة أو أكثر ومثلها غير بارزة,True,,43
54589,نَجْمَة دأود,شكل هندسي يتكوّن من مثلثين مُتعاكسين أو متشابكين مع بعضهما البعض وتعتبر رَمزاً لليهود حيث يعتقدون أنها كانت شِعار للنبيّ دأود,True,,43
54590,مَعْدَنَةٌ,عملية الطلْيٌ أو الإشرابٌ بمادة معدنية,True,,43
54591,رَوْبٌ,اللبن المروب وهو ما يُخَضُّ ويخرج زبده كالرائب,True,,43
54595,دَارِعَةٌ|بَارِجَةٌ,سَفينَةٌ حَرْبِيَّةٌ ضخمة مُلَبَّسَةٌ فُولإذاً,True,,43
54596,هِلَالِيٌّ,صفة ما كان على شكل الهلال.,True,,43
54597,أَزْرَقُ,صفة ما كان لونه أزرقًا,True,,43
54599,مَلَّاحٌ,طَيَّارٌ مَسؤُولٌ عَنْ قِيادَةِ الطَّائِرَةِ وَإدارَتِها,True,,43
54600,طابِعٌ بريدي,رَسْمٌ يَحْمِلُ رَمْزاً أَوْ صُورَةً عَلَى قِطْعَةٍ صَغِيرَةٍ مِنَ الوَرَقِ مُرَبَّعَةٍ أَوْ مُسْتَطِيلَةٍ ، يُلْصَقُ عَلَى الأَغْلِفَةِ لتحديد مكان إرسالها من مكان إلى آخر,True,,43
54604,شَمَّامٌ 2,بِطِّيخِ أصْفَرِ مُخَطَّطٌ بِخُضْرَةٍ وَصُفْرَةٍ، وفيه بذور كثيرة,True,,43
54605,مَفْرَقٌ,نقطة التقاء أكثر من طريق,True,,43
54608,ذَبَّ|ذِبّ|يذبّ,جفّت الشفة أو اللسان من العطش,True,,43
54609,يذبّ|ذَبَّ,جفّ الغدير في آخر الحرّ,True,,43
54611,هَرَّجَ,مَزَحَ وَأتَى بِما يُضْحِكُ,True,,43
54613,أُسطول تجاري|أسطول تجاري|بحرية تجارية,تشكيلة من السفن معدة للتجارة البحرية.,True,,43
54616,تَأْمُورٌ|تَامُورٌ,حيوان من جنس الوعال له قرن واحد متشعّب,True,,43
54617,مَكَبٌّ,مَكانٌ تُرْمَى فيهِ النُّفاياتِ,True,,43
54620,عِلْمُ المُثَلَّثَات,فَرْع من عِلْم الرِيَاضِيَّات يبحث في الزَوَايَا و المثلثات و التوابع المثلثية مثل الجَيْب و الجيب تمام علم المثلثات مرتبط بالهَنْدَسَة,True,,43
54621,مِلْوَقٌ,سِكين تستخدم لبسطِ المعجون على الأسطح,True,,43
54623,رَوْبٌ,لباس منزلي كالعباءة له أكمام طويلة ويربط بحزام من الوسط الهدف منه تغطية ثياب النوم عند الخروج من المخدع أو تدفئة الجسم في الشتاء,True,,43
54626,أَثِيرِيَّةٌ|سَمَاوِيٌّ|جَوِّيٌّ,صفة ما هو إما منسوب إلى الفضاء، أي بين السماء والأرض,True,,43
54627,أُوزُوكْرَيْتٌ|أُوزُوسيرَيْت|بَرافِين,نوع من الشمع يفصل من البترول,True,,43
54629,قَيْحٌ|صَدِيدٌ,سائِلٌ لَزِجٌ مُصْفَرٌّ يَنْشَأُ في أماكِنِ الالْتِهابِ مِنَ الجِسْمِ وَيَحْتَوي عَلى جَراثيمَ,True,,43
54636,أَسَاءَ|أَسَاءَ إلى,شَكَّ بَهِ وَظَنَّ بِهِ الشُّوءَ,True,,43
54637,حَسّاسٌ,صفة من لديه حساسية دائمة وسائدة بحيث تطغى على الانفعالات.,True,,43
54638,مُجَدْوِلَةٌ,آلة تستخدم لتنظيم الجدأول وترتيبها,True,,43
54639,فوسفور أحمر,عنصر لا فلزي على هيئة مسحوق لونه أحمر داكن، لا يذوب في الماء، وهو غير سام ولا يضيء في الهواء.,True,,43
54643,إِجْهاضٌ,إنهاء العملية أو الأمر أو القضاء عليه قبل اكتماله,True,,43
54646,مِروحة ماصَّة|مِروَحة تَفريغ|مِروَحة طارِدَة|مِروَحة ماصّة|مِروَحةٌ ماصّة,مروحة تعمل على تحريك الغازات إلى خارج محيطها,True,,43
54650,جُبَّةٌ,ثَوْبٌ طَويلٌ واسِعُ الكُمَّيْنِ يُلْبَسُ فَوْقَ الثِّيابِ,True,,43
54652,دَبُّورٌ,حشرة تشبه النحل إلا أنها أكبر ولا تنتج عسلا، لها قرصة مؤذية بواسطة إبرة في دُبُرِها,True,,43
54653,زَرَافَةٌ,حَيَوانٌ طَويلُ اليَدَيْنِ قَصيرُ الرِّجْلَيْنِ ، طَويلُ العُنُقِ ، رَأْسُهُ كَرَأْسِ الجَمَلِ يَعْلُوهُ قَرْنانِ قَصيرانِ ، جِسْمُهُ مُبَقَّعٌ بِبُقَعٍ كِبارٍ مُحْمَرَّةٍ أوْ مُصْفَرَّةٍ,True,,43
54655,نَجْمَةٌ2|نَجْمَةٌ1,نبات ليس له ساق قائمة فيكون قصيراً,True,,43
54657,أَغْبَرُ,صفة ما أصابه غُبَار حتى غَطاه بطبقة خفيفة,True,,43
54659,سَوَّسَ,وَقَعَ فيهِ السُّوسُ,True,,43
54661,فَرْشَةٌ,أَداةٌ مِنْ شَعْرٍ خَشِنٍ لَها مِقْبَضٌ مِنْ خَشَبٍ أَوْ غَيْرِهِ تُنَظَّفُ بِها الثِّيابُ وَالأسْنانُ ، أَوْ يُسَوَّى بِها الشَّعْرُ ، أَوْ تُدْهَنُ بِها الأشْياءُ,True,,43
54663,طَارَةٌ|دَفٌّ2|دُفٌّ,آلَةُ موسيقية مُسْتَديرَةٌ لَها جِلْدٌ مَشْدودٌ يُضْرَبُ عَلَيْهِ,True,,43
54664,تَعَفُّفٌ,امتناع اختياري عن إرضاء حاجة أو رغبة طبيعية,True,,43
54665,أَرْمَلُ1,الشخض الذي ماتَتْ زَوْجُهُ,True,,43
54667,خَاتَمٌ2|خَاتِمٌ2,صفة الشيء الذي ينتهي الشيء به ولا شيء بعده,True,,43
54669,مُزْهِرٌ|مُنَوِّرٌ,صفة للنباتات التي تحمل أزهار.,True,,43
54670,اشهق|شَهَقَ|يشهق,جَذَبَ الْهواءَ إِلى صَدْرِهِ بِالنَّفَسِ,True,,43
54672,حَسَكٌ,عَظْمٌ دَقيقٌ مِنَ السَّمَكِ أوْ نَحْوِهِ,True,,43
54674,دَرَّاجَةٌ,مركبة أو آلة من عجلتين أو ثلاث ومقعد تركب وتستخدم لقطع المسافات القصيرة,True,,43
54675,دَرَّاجَةٌ,عَجَلَةٌ يَدْرُجُ عَلَيْها الوَلَدُ أوَّلَ مَشْيِهِ,True,,43
54679,فُلٌّ1,نَباتٌ لَهُ زَهْرٌ يُشْبِهُ الياسَمينَ ذَكِيُّ الرَّائِحَةِ نَقِيُّ البَياضِ,True,,43
54685,زَهْرٌ|زَهَرٌ2,قِطْعَةٌ مُكَعَّبَةٌ مِنَ العاجِ أوِ الخَشَبِ حُفِرَ عَلى أَوْجُهِها السِّتَّةِ نُقَطٌ مِنْ واحِدَةٍ إلى سِتٍّ ، يُلْعَبُ بِها,True,,43
54686,سَجَّادٌ,بِساطٌ مِنْ قُماشٍ يُحاكُ بِالأيْدي أوْ بِالآلاتِ ، بِهِ نُقوشٌ وَرُسومٌ وَصُوَرٌ ، يُوضَعُ عَلَى الأرْضِ في المنازل والمكاتب وغبرها.,True,,43
54687,مُشْجِرَة,صفة الأرْض التي فيها الشَجَر,True,,43
54690,بِطَاقَةٌ,وَرَقَةٌ يُكْتَبُ عَلَيْها اسْمُ شَخْصٍ وَعِنْوانُهُ,True,,43
54691,مَسْقُوْف,طعام يصنع من السَمَك النَهْرِيّ الذي يشوى على الفَحْم، يشتهر به أهْل العِرَاق,True,,43
54692,فوسفور أبيض,عنصر لا فلزي يكون على هيئة بلورات بيضاء اللون لا يذوب في الماء، أبخرته سامة ويشتعل في الهواء معطيا وهجا أخضر.,True,,43
54697,صَاجٌ,الحَدِيد الصَلْب أو ما شَابَهه من المعادن الصلبة إذا كان مستخرجا ومعدا للاستخدام، ويلطق على ما كان منه بشكل صَفَائِح أو ألْوَاح صلبة,True,,43
54698,نَخْلٌ2,شَجَرُ البَلَحِ ، لَهُ ساقٌ مُسْتَقيمَةٌ طَويلَةٌ ذاتُ عُقَدٍ وَعَلَيْها ليفٌ ، وَلَهُ ثَمَرٌ لَذيذٌ,True,,43
54699,بِسَاطٌ|سَجَّادَةٌ,منسوج شِبْهُ الحَصِيرِ يُبْسَطُ عَلَى الْأَرْضِ,True,,43
54701,شَهِيدٌ1,صفة تطلق على من فقد حياته فاحتل مكانة شريفة,True,,43
54703,شَرْقٌ,الناحية الَّتي تُشْرِقُ مِنْها الشَّمْسُ,True,,43
54705,قُرَيْشٌ,قبيلة قديمة من قبائل العرب، سكنوا في مكة، وكانوا من خدام البيت العتيق,True,,43
54706,مؤسسة غير ربحية|مؤسسة لا تهدف إلى الربح,مؤسسة قانونية أو اجتماعية تنشأ بغرض إنتاج السلع والخدمات ،  ولكنها ليست مصدر دخل أو ربح أو غير ذلك من الكسب المادي للمؤسسات التي تنشئها أو تسيطر عليها أو تمولها . ومن الناحية العملية ،  لا بد أن يتولد,True,,43
54707,فوسفور قرمزي,عنصر لا فلزي على هيئة مسحوق بنفسجي اللون يكون نشاطه وسطا بين نشاط الفوسفور الأبيض والفوسفور الأحمر,True,,43
54710,نِخَاسٌ,عمود في جانب رواق البيت يستخدم لدعامة سقفه,True,,43
54715,رَقْصٌ2,فَنٌّ جَميلٌ يَقومُ عَلى تَحْريكِ الجِسْمِ وَهَزِّهِ عَلى إيقاعٍ وَنَغَمٍ,True,,43
54716,نُعَاسٌ,حالة فُتُورٌ في الحَواسِّ وَمُقارَبَةُ النَّوْمِ,True,,43
54718,مِكْبَسٌ|كَبَّاسٌ,مصنوع أسطواني يتحرك تردديا بإحكام داخل أسطوانة جهاز لرفع ضغط السوائل.,True,,43
213689,مَأْتَمٌ,منشط خصص لإجتماع النَّاسِ فِي حُزْنٍ عَلَى إِثْرِ وَفَاةٍ أَوْ فِي مَرَاسِيمِ الجَنَازَةِ,True,293188.0,200
234252,مَحْمَصٌ,مشغل مخصّص لتجهيز وإنتاج المكسَّرات,True,49323.0,200
235905,مَسْكَبَةٌ,موضع انسكاب المائع فيتخذ المنسكب حيزا بقدر حجمه,False,293185.0,200
293108,وَلَايَةٌ|وِلَايَةٌ,دولة شخصيتها الاعتبارية تابعة لشخصية الدولة التي تنتمي اليها,True,293121.0,200
293114,مَكْوٌ,جُحْرُ الثَّعْلَبِ والأَرْنَبِ ونَحْوِهِمَا,True,48236.0,200
293117,مِحْرَابٌ,معبد تمثله غرفة في المسجد يخصص للامام وللخلوة والعبادة,True,253772.0,200
293119,مَطْمُورةٌ,حفرة تحت الأرض تخبأ فيها الحبوب ونحوها,True,293134.0,200
293133,مَمَدٌ|مُسْتَلْقٍ|مُنْبَطِحٌ,موضع يحتله جسم الكائن الحي عند أخذه وضعية التمدد ولفترة تمدده فقط,True,293185.0,200
293138,تَكِيَّةٌ,معبد أُنشآ خاصة لإقامة المنقطعين للعبادة من المتصوفة المسلمين ومساعدة عابري السبيل,True,253772.0,200
293148,كَابَرِي|مَلْهىً,ملتقى يمثل المكان الذي يجتمع فيه الناس لتناول المشروبات الروحية والاطعمة ويمارس فيه الرقص على الموسيقى الصاخبة,True,293155.0,200
293166,صَالُونٌ,ملتقى مخصص للضيوف والزائرين في كل بيت يجتمعون فيه ويتبادلون الحديث,True,293155.0,200
293168,مَضَافَةٌ|دِيوَانٌ,ملتقى يستقبل ويجتمع فيه كبار القوم مع ضيوفهم وزوارهم,True,293155.0,200
293170,نَفَقٌ,طريق يخترق الارض للانتقال من نقطة لأخرى,True,142519.0,200
293173,أُفْحُوصٌ,عش القطاةُ أو الدَّجاجة في الأرض,True,293112.0,200
293174,نَافِقَاءُ,جحر اليربوع,True,48236.0,200
293187,حاوٍ,محل يكتسب هويته من وجود القائمين فيه ولكن لا تتشكل حدوده منهم,True,293182.0,200
293220,حَاضِرَةٌ,مدينة كبيرة لها أهمية على مستوى الدولة في إحدى النواحي الحياتية,False,51090.0,200
293250,دَوْلَة اتّحادِيّة|دَوْلة فِدْرالِيّة,دولة تضم مجموعة من الدول أو الولايات وتتوزع فيها السلطة بين حكومة مركزية وحكومات محلية,False,293121.0,200
293364,طحلب حجري,طحلب يتميز بمقدرته على ترسيب كربونات الكالسيوم و المغنيسيوم في الماء لتكون طبقة من حجر الجير ( الكلس),False,293357.0,200
293378,بَرْمائِيٌّ عَدِيم الأَطْرَاف,كائن برمائيّ ليس له أطراف,False,293377.0,200
293379,بَرْمائِيٌّ عَدِيم الذَّيلُ,كائن برمائيّ يفقد ذيله في مرحلة البلوغ,False,293377.0,200
293380,كَائِنٌ بَرْمائِيٌّ مُذَنَّبٌ,كائن برمائيّ يحتفظ بذيله طيلة فترة حياته,False,293377.0,200
293403,كائن حرشفي,زاحف يغطي جلده حراشف تتجدد بشكل دوري,False,293400.0,200
293462,سَدِيمٌ,جرم سماوي بعيد له شكل غير منتظم، يتكون من غاز وغبار كوني,True,293258.0,200
293465,كوكب قزم,جرم سماوي صغير يدور حول نجم أو بقايا نجم وله كتلة كافية ليحافظ على شكله الكروي ولا يكون مسيطر على المنطقة المحيطة به من الكويكبات وليس تابعاً,True,293258.0,200
293467,كُوَيْكِبٌ,جرم سماوي صغير الحجم ويتعذر رؤيته بالعين المجردة من الأرض لصغر حجمه وبعده عنها، و هو جرم أصغر من الكواكب القزمة وأكبر من النيازك,True,293258.0,200
293469,سديم مظلم,سديم شديد الكثافة، يمنع الضوء من العبور من خلاله,True,293462.0,200
293470,سديم عاكس,سديم يلمع نتيجة الضوء المعكوس عليه من النجوم المحيطة به,True,293462.0,200
293475,مصنوع غازي,موجود مادي غازي صنعه الإنسان,True,293256.0,200
293476,مصنوع سائل,موجود مادي سائل صنعه الإنسان,True,293256.0,200
293477,مصنوع صلب,موجود مادي صلب صنعه الإنسان ليصبح وحدة واحدة متكاملة ليتم استخدامها,True,293256.0,200
293504,مسطح مائي,منطقة مائية مياهها ساكنة سواء أكانت سائلة أو متجمدة,True,293483.0,200
293515,شَلَّالٌ,مجرى مائي يتدفق فيه الماء على الهبوط العمودي لتيار أو نهر,True,293505.0,200
293519,بركة مياه,مسطح مائي حجمه أصغر من بحيرة، قد يكون طبيعيا أو من صنع الانسان,True,293504.0,200
293536,غدة تناسلية,غدد صماء تعمل تحت تأثيرها الهرمونات المنبهة للغدد التناسليه التي يفرزها الفص الأمامي للغده النخاميه,False,293421.0,200
293540,بحر العرب,بحر خارجي يشكل جزء من المحيط الهندي، يقع بين شبه الجزيرة العربية والهند​,True,293569.0,200
293541,بحر اليابان,بحر خارجي يشكل جزء من المحيط الهادي، يفصل جزر اليابان عن كوريا والساحل الشرقي لروسيا​,True,293569.0,200
293542,بحر الصين,بحر خارجي يطلق على بحرين من بحور المحيط الهادئ، على امتداد الساحل الشرقي لقارة آسيا.,False,293569.0,200
293543,بحر الصين الجنوبي,بحر صيني يقع في جنوب الصين، يشكل جزء من المحيط الهادي، يشمل المنطقة من سنغافورة إلى مضيق تايوان، يعد أكبر بحر في العالم (هو والبحر المتوسط)بعد المحيطات الخمسة.,False,293542.0,200
293544,بحر الصين الشرقي,بحر صيني خارجي يقع شرق الصين، يمثل جزء من المحيط الهادي، و يمتد من تايوان شمالا إلى اليابان و كوريا و أهم الموانئ التي تقع عليه هي شنغهاي ناجازاكي.,False,293542.0,200
293545,بحر الشمال,بحر خارجي يقع شمال أوروبا ، يتصل بالمحيط الأطلسي عن طريق مضيق دوفر,True,293569.0,200
293546,بحر الكاريبي,بحر خارجي يشكل جزء من المحيط الأطلسي، يقع بين جزر الهند الغربية وأمريكا الوسطى والجنوبية​,True,293569.0,200
293548,البحر المتوسط|البحر الأبيض المتوسط|بحر الروم,بحر قارّي تحده أوروبا من الشمال، وآسيا من الشرق، وأفريقيا من الجنوب,True,293568.0,200
293549,بحر القلزم|البحر الأحمر|بحر الحبشة,بحر قارّي يفصل آسيا عن أفريقيا، يتصل بالبحر العربي والمحيط الهندي في الجنوب عبر مضيق باب المندب,True,293568.0,200
293552,البحر الميت,بحر مغلق يقع بين فلسطين والأردن عند مصب نهر الاردن، يشكل جزءا من الحدود الفاصلة بين الدولتين,True,293567.0,200
293553,بحر قزوين,بحر مغلق يقع غرب آسيا، تحده روسيا من الشمال، وأذربيجان من الغرب، وايران من الجنوب,True,293567.0,200
293554,بحر آرال,بحر مغلق يقع في الجهة الجنوبية من القسم الآسيوي التي كانت تعرف بالإتحاد السوفيتي، وعلى حدود أوزباكستان وكازاخستان ​,True,293567.0,200
293562,المحيط المتجمد الشمالي,محيط أصغر محيطات العالم الخمسة، يقع شمال آسيا وأوروبا وأمريكا الشمالية,True,,200
293563,المحيط المتجمد الجنوبي,محيط، يضم مياه أقصى الجنوب، يتكون أساسا من الأجزاء الجنوبية للمحيط الهادي والهندي والأطلسي، يفصل بين الأجزاء الجنوبية لأمريكا الجنوبية وإفريقيا,True,,200
293567,بحر مغلق|بحر داخلي,بحر لا يتصل بغيره من المسطحات المائية، ويكون مستوى سطح مياهه أدنى من مستوى مياه المحيط,True,293506.0,200
293568,بحر متوسط|بحر قارّي,بحر يتصل مع مسطحات مائية من خلال مضائق مائية ضيقة، تحيط به اليابسة بنسب محددة,True,293506.0,200
293569,بحر هامشي|بحر شاطئي|بحر خارجي,بحر يقع على أطراف محيط، يتصل اتصالا واسعا معه,True,293506.0,200
293585,فَتْرَةٌ يَوْمِيَّةٌ,فترة زمنيّة تبدأ وتنتهي بتغيّر معيّن في موقع الأرض بالنّسبة للشّمس عند دورانها حول نفسها,True,293572.0,200
293590,ثَانِيَةٌ1,فترة زمنيّة تشكّل جزءاً من ستّين جزءاً متساوياً من الدّقيقة,True,293572.0,200
293591,سَنَة هِجْريَّة|سَنَة قَمَرِيَّةٌ|سَنَة عَرَبيّة,سنة تمثّل الفترة الزمنيّة التي تبدأ وتنتهي بإكمال القمر اثني عشر دورة قمريّة حول الأرض، وتكون مدّتها اثني عشر شهراً قمريّاً بمدّة زمنيّة طولها 354، 367 يوماً شمسيّاً، تبدأ اصطلاحاً من السّنة التي هاجر,True,293589.0,200
293594,سَنَة كَبِيسَةٌ,سنة شمسيّة عدد أيّامها 366 تكرّر مرّة كلّ أربع سنوات، حيث تُجمَع الأرباع من السّنين الفائتة ويضاف اليوم للسّنة الرّابعة كي يتناسب التّقويم مع الدّورة الفلكيّة، وبالتّالي يكون شهر فبراير/ شباط 29 يوماً,True,293593.0,200
293596,شَهْرٌ فَلَكِيٌّ,شهر يمثّل دورة القمر حول الأرض، والتي تستغرق 29 يوماً و 12 ساعة و 44 دقيقة و3 ثوان,True,293588.0,200
293598,نادي رجال اعمال|منتدى رجال اعمال,نادي يجتمع فيه رجال الاعمال بهدف التعارف والتشبيك,False,293154.0,200
293599,خِباءٌ,خيمة منسوج من الشعر، يسكنة البدو الرحل,False,293111.0,200
293607,أَغُسْطُس|أُغُسْطُس|آبٌ2,شهر ميلاديّ يُرتّب الثّامن زمانيّاً من شهور السّنة الميلاديّة، ويليه زمانيّاً شهر سبتمبر/أيلول,True,293597.0,200
293612,مُحَرَّمٌ,شهر قمريّ يُرتّب الأوّل زمانيّاً من شهور السّنة الهجريّة، ويليه شهر صفر,True,293595.0,200
293614,رَبِيعٌ الأوَّلُ,شهر قمريّ يُرتّب الثّالث زمانيّاً من شهور السّنة الهجريّة، ويليه شهر ربيع الثّاني,True,293595.0,200
293615,رَبِيعٌ الثَّانِي|رَبِيعٌ الآخِر,شهر قمريّ يُرتّب الرّابع زمانيّاً من شهور السّنة الهجريّة، ويليه شهر جمادى الأولى,True,293595.0,200
293616,جُمَادَى الأُولَى,شهر قمريّ يُرتّب الخامس زمانيّاً من شهور السّنة الهجريّة، ويليه جمادى الثّاني,True,293595.0,200
293617,جُمَادَى الثَّانِيَةُ|جُمَادَى الآخِرة,شهر قمريّ يُرتّب السّادس زمانيّاً من شهور السّنة الهجريّة، ويليه شهر رجب,True,293595.0,200
293618,رَجَبٌ,شهر قمريّ يُرتّب السّابع زمانيّاً من شهور السّنة الهجريّة، ويليه شهر شعبان,True,293595.0,200
293619,شَعْبَانُ,شهر قمريّ يُرتّب الثّامن زمانيّاً من شهور السّنة الهجريّة، ويليه شهر رمضان,True,293595.0,200
293620,رَمَضَانُ,شهر قمريّ يُرتّب التّاسع زمانيّاً من شهور السّنة الهجريّة، ويليه شهر شوّال,True,293595.0,200
293621,شَوَّالٌ,شهر قمريّ يُرتّب العاشر زمانيّاً من شهور السّنة الهجريّة، ويليه شهر ذو القعدة,True,293595.0,200
293622,ذو القِعْدَة,شهر قمريّ ييُرتّب الحادي عشر زمانيّاً من شهور السّنة الهجريّة، ويليه ذو الحجّة,True,293595.0,200
293623,ذُو الحِجَّةِ,شهر قمريّ يُرتّب الثّاني عشر زمانيّاً من شهور السّنة الهجريّة، ويليه شهر محرّم.,True,293595.0,200
293624,سَبْتٌ,يوم من أيّام الأسبوع وترتيبه الزّمانيّ بين الجمعة والأحد,True,293586.0,200
293625,أَحَدٌ2,يوم من أيّام الأسبوع و ترتيبه الزّمانيّ بين السّبت والإثنين,True,293586.0,200
293627,ثُلَاثَاءُ,يوم من أيّام الأسبوع و ترتيبه الزّمانيّ بين الإثنين والأربعاء,True,293586.0,200
293628,أَرْبَعَاءُ|أَرْبُعَاءُ|أَرْبِعَاءُ,يوم من أيّام الأسبوع و ترتيبه الزّمانيّ بين الثّلاثاء والخميس,True,293586.0,200
293629,خَمِيسٌ,يوم من أيّام الأسبوع و ترتيبه الزّمانيّ بين الأربعاء والجمعة,True,293586.0,200
293630,جُمْعَةٌ|جُمَعَةٌ|جُمُعَةٌ,يوم من أيّام الأسبوع وترتيبه الزّمانيّ بين الخميس والسّبت,True,293586.0,200
293632,غَدَاةٌ|باكورَةٌ|بُكْرَةٌ|إِبْكَارٌ,فترة يوميّة تقع ما بين الفجر وشروق الشّمس,True,293585.0,200
293634,مِضْرَبٌ|فُسْطَاطٌ,بيت شعر كبير وواسع,True,293599.0,200
293636,إِشْرَاقٌ|شُرُوقٌ,فترة يوميّة تبدأ عند بزوغ الشّمس وتمتدّ بعد ذلك بقليل لما يقارب النّصف ساعة,True,293585.0,200
293637,مَغْرِبٌ,فترة يوميّة تبدأ من غروب الشّمس إلى زوال الشّفق الأحمر في السّماء,True,293585.0,200
293644,غُرُوبٌ|مَغِيبٌ|أُفُولٌ,فترة يوميّة تمثّل بداية غروب الشّمس إلى اختفائها كلياً من الأفق,True,293585.0,200
293650,عِشَاءٌ|عَشِيَّةٌ,فترة يوميّة من غياب الشّفق الأحمر إلى بزوغ الفجر,True,293585.0,200
293658,غُرُوبٌ,نقطة زمنية تمثل بداية مغيب الشمس، بالنسبة لنقطة ما على سطح الأرض، ويمكن قياسه وتحديده فلكياً,True,293576.0,200
293661,عُمْرُ النِّصْف,المدّة الزمنيّة اللّازمة لنصف العيّنة المأخوذة من المادّة ليحدث لها تحلّل إشعاعيّ,True,293573.0,200
293664,بُرْهَةٌ|هُنَيْهَةٌ|فَيْنَةٌ,مدَّة زمنية قصيرة طولها يتباين بحسب قصد القائل,True,293573.0,200
293665,مُهْلَةٌ,مدّة زمنيّة تُضاف إلى مدّة سابقة لإتمام أمر معيّن,True,293573.0,200
293675,دَهْرٌ عَتِيقٌ|حِقْبَة الحَيَاةِ العَتِيقةُ|دَهْرُ ما قَبْلَ الكَمْبَري,حقبة ما قبل الحياة وهو أقدم الدّهور ومداه حوالي 1، 700 مليون سنة، بدأ مع تكوّن الأرض قبل 4.5 مليار سنة واستمر حتى 2، 800 مليون سنة مضت، ولا توجد أيّ آثار للحياة في هذا الدّهر,True,293673.0,200
293676,حِقْبَةٌ جِيُولُوجِيَّةٌ,حقبة زمنيّة تقسم الزّمن بناءً على التغيّرات البيولوجيّة والأحداث الحاصلة طيلة تاريخ الأرض,True,293673.0,200
293677,بَالْيُوزِي,حقبة جيولوجيّة استمرّت حوالي 300 مليون سنة تقريباً، بدأت منذ حوالي 542 وانتهت قبل 251 مليون سنة، وتميّزت بحفريّاتها الواضحة المعالم,True,293676.0,200
293678,حِقْبَةُ الحَيَاةِ المُتوَسِّطَة|حِقْبَةُ الميسوزي,حقبة جيولوجيّة تلي حقبة الحياة القديمة، تمتدّ من 240 مليون سنة إلى 65 مليون سنة، وتميّزت بسكون وهدوء أدّى لنشوء أنواع مختلفة من الحياة وتطوّر العديد من الكائنات,True,293676.0,200
293683,بحر البلطيق,بحر قارّي يقع شمال أوروبا، يفصل شبه الجزيرة الإسكندينافية عن الساحل الشمالي للقارة الأوروبية,True,293568.0,200
293684,البحر الأسود,بحر قارّي يقع غربيّ قارة آسيا، وجنوب شرق أوروبا، يتصل ببحر مرمرة من خلال مضيق البسفور,True,293568.0,200
293685,بحيرة أدوارد,بحيرة تقع في قارة أفريقيا الوسطى في وادي صخري بين أوغندا وزائير، تشكل احدى مصادر المياه لنهر النيل,True,293507.0,200
